completed_duration_days,completed_duration_hours,branch_code,latitude,longitude,quantity,net_charge,payment_duration_days,haversine_distance_miles,requests_per_day,completed_per_day,cycle_count,sale_price,signs_per_district,cluster,cluster_colour
0.8,19.3,600,50.84623427,-0.13796757,1,3.85,51.7,3510.699035,61,60,2,495000,2281,0,Pink
0.67,16.0,600,50.84623427,-0.13796757,1,3.85,38.9,3510.699035,51,57,2,495000,2281,0,Pink
1.06,25.5,720,50.84623427,-0.13796757,1,3.8,82.1,3510.699035,53,64,2,577500,2281,3,Dark Purple
0.86,20.6,720,50.84623427,-0.13796757,1,3.8,38.9,3510.699035,53,59,2,577500,2281,3,Dark Purple
1.06,25.5,700,50.84551873,-0.137086927,1,3.8,18.3,3510.649512,9,20,3,585000,2281,3,Dark Purple
3.21,77.1,700,50.84551873,-0.137086927,1,3.8,18.3,3510.649512,61,71,3,585000,2281,3,Dark Purple
1.23,29.6,700,50.84551873,-0.137086927,1,3.8,22.1,3510.649512,53,67,3,585000,2281,3,Dark Purple
0.7,16.7,600,50.84575868,-0.136906907,1,3.85,22.9,3510.666055,62,72,3,772000,2281,1,Mauve
0.8,19.2,600,50.84575868,-0.136906907,1,3.85,22.9,3510.666055,44,70,3,772000,2281,1,Mauve
1.83,43.9,600,50.84575868,-0.136906907,1,3.85,41.8,3510.666055,83,110,3,772000,2281,1,Mauve
0.79,19.0,600,50.84575868,-0.136906907,1,3.85,22.1,3510.666055,106,71,2,660000,2281,3,Dark Purple
0.65,15.6,600,50.84575868,-0.136906907,1,3.85,68.3,3510.666055,91,69,2,660000,2281,3,Dark Purple
1.88,45.2,700,50.84575868,-0.136906907,1,3.8,22.9,3510.666055,54,64,4,487500,2281,0,Pink
0.96,23.1,700,50.84575868,-0.136906907,1,3.8,22.9,3510.666055,44,70,4,487500,2281,0,Pink
2.04,48.9,700,50.84575868,-0.136906907,1,3.8,68.3,3510.666055,42,63,4,487500,2281,0,Pink
1.12,26.9,700,50.84575868,-0.136906907,1,3.8,68.3,3510.666055,76,69,4,487500,2281,0,Pink
1.05,25.1,700,50.84611637,-0.136779015,1,3.8,36.3,3510.690734,65,110,2,650000,2281,3,Dark Purple
1.09,26.1,700,50.84611637,-0.136779015,1,3.8,38.9,3510.690734,66,80,2,650000,2281,3,Dark Purple
1.02,24.5,700,50.84611637,-0.136779015,1,3.8,22.1,3510.690734,75,64,3,626650,2281,3,Dark Purple
0.85,20.4,700,50.84513567,-0.141264265,1,3.8,68.3,3510.623634,76,69,4,620000,2281,3,Dark Purple
1.8,43.1,700,50.84513567,-0.141264265,1,3.8,41.8,3510.623634,57,100,4,620000,2281,3,Dark Purple
0.94,22.5,700,50.84513567,-0.141264265,1,3.8,38.9,3510.623634,86,54,4,620000,2281,3,Dark Purple
1.88,45.1,700,50.84513567,-0.141264265,1,3.8,3.3,3510.623634,72,67,4,620000,2281,3,Dark Purple
0.96,23.1,720,50.84628026,-0.139158993,1,3.8,59.2,3510.702372,17,75,1,513500,2281,3,Dark Purple
0.81,19.5,720,50.84628026,-0.139158993,1,3.8,18.3,3510.702372,57,92,1,580000,2281,3,Dark Purple
0.78,18.6,700,50.84663886,-0.139087902,1,3.8,68.3,3510.727122,91,69,3,600000,2281,3,Dark Purple
0.94,22.5,700,50.84663886,-0.139087902,1,3.8,38.9,3510.727122,86,54,3,600000,2281,3,Dark Purple
0.06,1.4,700,50.84663886,-0.139087902,1,3.8,11.1,3510.727122,15,71,3,600000,2281,3,Dark Purple
1.08,26.0,720,50.84663886,-0.139087902,1,3.8,41.8,3510.727122,76,100,2,600000,2281,3,Dark Purple
0.1,2.5,720,50.84663886,-0.139087902,1,3.8,2.3,3510.727122,15,71,2,600000,2281,3,Dark Purple
0.78,18.6,600,50.84497189,-0.143969723,1,3.85,22.1,3510.612704,106,71,5,717500,2281,3,Dark Purple
0.88,21.0,600,50.84497189,-0.143969723,1,3.85,41.8,3510.612704,75,83,5,717500,2281,3,Dark Purple
0.72,17.3,600,50.84497189,-0.143969723,1,3.85,36.2,3510.612704,65,86,5,717500,2281,3,Dark Purple
1.16,27.9,702,50.8499879,-0.146086302,1,3.8,41.8,3510.959335,76,100,4,575000,2281,3,Dark Purple
1.21,29.1,702,50.8499879,-0.146086302,1,3.8,41.8,3510.959335,70,72,4,575000,2281,3,Dark Purple
1.84,44.2,702,50.8499879,-0.146086302,1,3.8,6.2,3510.959335,81,100,4,575000,2281,3,Dark Purple
0.19,4.6,702,50.8499879,-0.146086302,1,3.8,3.3,3510.959335,63,67,4,575000,2281,3,Dark Purple
2.14,51.4,640,50.84781748,-0.148729398,1,3.8,25.2,3510.809861,93,87,5,193000,2281,2,Purple
2.14,51.4,640,50.84781748,-0.148729398,1,3.8,25.2,3510.809861,93,87,5,248000,2281,2,Purple
1.78,42.8,640,50.84781748,-0.148729398,1,3.8,33.3,3510.809861,11,75,5,193000,2281,2,Purple
1.78,42.8,640,50.84781748,-0.148729398,1,3.8,33.3,3510.809861,11,75,5,248000,2281,2,Purple
2.16,51.8,640,50.84781748,-0.148729398,1,3.8,2.2,3510.809861,45,63,5,193000,2281,2,Purple
2.16,51.8,640,50.84781748,-0.148729398,1,3.8,2.2,3510.809861,45,63,5,248000,2281,2,Purple
1.85,44.4,640,50.84781748,-0.148729398,1,3.8,22.1,3510.809861,72,44,5,193000,2281,2,Purple
1.85,44.4,640,50.84781748,-0.148729398,1,3.8,22.1,3510.809861,72,44,5,248000,2281,2,Purple
0.78,18.8,640,50.84781748,-0.148729398,1,3.8,71.8,3510.809861,98,84,5,193000,2281,2,Purple
0.78,18.8,640,50.84781748,-0.148729398,1,3.8,71.8,3510.809861,98,84,5,248000,2281,2,Purple
0.71,17.0,600,50.84781748,-0.148729398,1,3.85,22.9,3510.809861,54,54,2,600000,2281,3,Dark Purple
0.72,17.2,600,50.84781748,-0.148729398,1,3.85,22.1,3510.809861,76,77,2,600000,2281,3,Dark Purple
0.81,19.5,700,50.85347597,-0.148832139,1,3.8,7.2,3511.200566,68,106,5,1250000,2281,1,Mauve
0.93,22.4,700,50.85347597,-0.148832139,1,3.8,18.3,3511.200566,56,63,5,1250000,2281,1,Mauve
1.2,28.8,700,50.85347597,-0.148832139,1,3.8,51.7,3511.200566,49,72,5,1250000,2281,1,Mauve
0.91,21.7,700,50.85347597,-0.148832139,1,3.8,22.1,3511.200566,106,71,5,1250000,2281,1,Mauve
0.99,23.7,700,50.85347597,-0.148832139,1,3.8,3.3,3511.200566,60,76,5,1250000,2281,1,Mauve
1.11,26.7,700,50.85224184,-0.137401578,1,3.8,51.7,3511.11375,54,75,4,695000,2281,3,Dark Purple
0.85,20.5,700,50.85224184,-0.137401578,1,3.8,51.7,3511.11375,28,25,4,695000,2281,3,Dark Purple
2.15,51.6,700,50.85224184,-0.137401578,1,3.8,18.3,3511.11375,53,29,4,695000,2281,3,Dark Purple
2.17,52.0,700,50.85224184,-0.137401578,1,3.8,22.1,3511.11375,110,71,4,695000,2281,3,Dark Purple
2.02,48.5,700,50.85224184,-0.137401578,1,3.8,41.8,3511.11375,68,75,6,700000,2281,3,Dark Purple
0.87,20.8,700,50.85224184,-0.137401578,1,3.8,68.3,3511.11375,69,83,6,700000,2281,3,Dark Purple
0.97,23.3,700,50.85224184,-0.137401578,1,3.8,36.3,3511.11375,43,37,6,700000,2281,3,Dark Purple
2.05,49.2,700,50.85224184,-0.137401578,1,3.8,41.8,3511.11375,83,110,6,700000,2281,3,Dark Purple
0.97,23.3,700,50.85224184,-0.137401578,1,3.8,38.9,3511.11375,86,54,6,700000,2281,3,Dark Purple
0.77,18.4,700,50.85224184,-0.137401578,1,3.8,7.2,3511.11375,65,79,6,700000,2281,3,Dark Purple
2.08,49.9,720,50.84247294,-0.124921556,1,3.8,71.8,3510.437651,79,66,2,340000,2281,0,Pink
1.05,25.2,720,50.84247294,-0.124921556,1,3.8,11.2,3510.437651,70,110,2,340000,2281,0,Pink
1.16,27.8,720,50.83971994,-0.127659542,1,3.8,103.1,3510.24791,98,59,4,290000,2281,2,Purple
6.15,147.7,720,50.83971994,-0.127659542,1,3.8,71.8,3510.24791,90,47,4,290000,2281,2,Purple
0.77,18.5,720,50.83971994,-0.127659542,1,3.8,2.3,3510.24791,72,63,4,290000,2281,2,Purple
0.92,22.1,720,50.83971994,-0.127659542,1,3.8,11.2,3510.24791,50,108,4,290000,2281,2,Purple
1.08,26.0,702,50.83971994,-0.127659542,1,3.8,2.2,3510.24791,57,92,4,296000,2281,2,Purple
1.15,27.6,702,50.83971994,-0.127659542,1,3.8,2.2,3510.24791,56,63,4,296000,2281,2,Purple
1.82,43.6,702,50.83971994,-0.127659542,1,3.8,2.2,3510.24791,21,64,4,296000,2281,2,Purple
0.01,0.2,702,50.83971994,-0.127659542,1,3.8,160.3,3510.24791,54,75,4,296000,2281,2,Purple
0.98,23.6,720,50.84087444,-0.126746901,1,3.8,71.8,3510.327508,75,84,2,254000,2281,2,Purple
0.91,21.8,720,50.84087444,-0.126746901,1,3.8,41.8,3510.327508,71,64,2,254000,2281,2,Purple
0.97,23.4,700,50.84634596,-0.123047419,1,3.8,41.8,3510.704836,75,83,3,450000,2281,0,Pink
1.09,26.2,700,50.84634596,-0.123047419,1,3.8,51.7,3510.704836,67,76,3,450000,2281,0,Pink
0.99,23.7,700,50.84634596,-0.123047419,1,3.8,38.9,3510.704836,63,83,3,450000,2281,0,Pink
1.92,46.1,720,50.84634596,-0.123047419,1,3.8,18.3,3510.704836,45,63,2,305000,2281,2,Purple
2.21,52.9,720,50.84634596,-0.123047419,1,3.8,41.8,3510.704836,83,110,2,305000,2281,2,Purple
2.29,54.9,560,50.84575506,-0.123213186,1,3.8,67.1,3510.664057,73,91,3,392500,2281,0,Pink
1.32,31.7,560,50.84575506,-0.123213186,1,3.8,67.1,3510.664057,102,112,3,392500,2281,0,Pink
2.19,52.5,560,50.84575506,-0.123213186,1,3.8,103.1,3510.664057,55,77,3,392500,2281,0,Pink
2.08,50.0,720,50.84550974,-0.122498566,1,3.8,82.1,3510.647033,54,64,1,404500,2281,0,Pink
0.92,22.1,720,50.84680007,-0.120529011,1,3.8,103.1,3510.735889,98,59,2,291044,2281,2,Purple
1.21,29.0,720,50.84680007,-0.120529011,1,3.8,41.8,3510.735889,75,128,2,291044,2281,2,Purple
1.81,43.5,700,50.84686129,-0.124333652,1,3.8,22.1,3510.740573,55,77,3,333000,2281,2,Purple
0.99,23.8,700,50.84686129,-0.124333652,1,3.8,51.7,3510.740573,72,63,3,333000,2281,2,Purple
1.23,29.4,700,50.84686129,-0.124333652,1,3.8,41.8,3510.740573,58,75,3,333000,2281,2,Purple
0.71,17.1,720,50.84702731,-0.125150921,1,3.8,38.9,3510.752136,56,77,4,355000,2281,0,Pink
0.8,19.3,720,50.84702731,-0.125150921,1,3.8,36.2,3510.752136,63,89,4,355000,2281,0,Pink
0.08,2.0,720,50.84702731,-0.125150921,1,3.8,38.9,3510.752136,80,118,4,355000,2281,0,Pink
1.17,28.1,720,50.84702731,-0.125150921,1,3.8,11.2,3510.752136,68,106,4,355000,2281,0,Pink
2.23,53.5,700,50.84139053,-0.130887985,1,3.8,55.9,3510.363665,79,66,4,475000,2281,0,Pink
1.05,25.3,700,50.84139053,-0.130887985,1,3.8,22.1,3510.363665,53,67,4,475000,2281,0,Pink
1.08,25.9,700,50.84139053,-0.130887985,1,3.8,7.2,3510.363665,68,106,4,475000,2281,0,Pink
1.09,26.3,720,50.84139053,-0.130887985,1,3.8,18.3,3510.363665,56,63,2,425000,2281,0,Pink
1.14,27.4,720,50.84139053,-0.130887985,1,3.8,71.8,3510.363665,76,79,2,425000,2281,0,Pink
2.94,70.5,700,50.84139053,-0.130887985,1,3.8,22.9,3510.363665,52,64,3,362000,2281,0,Pink
3.06,73.4,700,50.84139053,-0.130887985,1,3.8,18.3,3510.363665,52,92,3,362000,2281,0,Pink
1.03,24.7,700,50.84139053,-0.130887985,1,3.8,51.7,3510.363665,82,101,3,362000,2281,0,Pink
2.05,49.1,720,50.84139053,-0.130887985,1,3.8,51.7,3510.363665,75,60,2,395000,2281,0,Pink
0.95,22.7,720,50.84139053,-0.130887985,1,3.8,68.3,3510.363665,76,66,2,395000,2281,0,Pink
1.67,40.1,720,50.84308761,-0.130720738,1,3.8,103.1,3510.480819,51,58,3,370000,2281,0,Pink
0.91,21.9,720,50.84308761,-0.130720738,1,3.8,68.3,3510.480819,69,83,3,370000,2281,0,Pink
1.97,47.3,720,50.84308761,-0.130720738,1,3.8,2.3,3510.480819,67,87,3,370000,2281,0,Pink
1.11,26.6,720,50.84577573,-0.13010191,1,3.8,51.7,3510.666341,53,41,6,365000,2281,0,Pink
1.11,26.6,720,50.84577573,-0.13010191,1,3.8,59.2,3510.666341,69,94,6,365000,2281,0,Pink
0.89,21.3,720,50.84577573,-0.13010191,1,3.8,51.7,3510.666341,67,76,6,365000,2281,0,Pink
0.89,21.3,720,50.84577573,-0.13010191,1,3.8,68.3,3510.666341,62,67,6,365000,2281,0,Pink
2.89,69.3,720,50.84577573,-0.13010191,1,3.8,38.9,3510.666341,16,50,6,365000,2281,0,Pink
0.84,20.1,720,50.84577573,-0.13010191,1,3.8,2.3,3510.666341,58,71,6,365000,2281,0,Pink
1.67,40.1,720,50.84577573,-0.13010191,1,3.8,103.1,3510.666341,51,58,2,537000,2281,3,Dark Purple
2.05,49.2,720,50.84577573,-0.13010191,1,3.8,36.2,3510.666341,58,36,2,537000,2281,3,Dark Purple
2.13,51.1,700,50.84550666,-0.128464867,1,3.8,18.3,3510.647555,16,71,2,475000,2281,0,Pink
0.86,20.6,700,50.84550666,-0.128464867,1,3.8,22.9,3510.647555,31,29,2,475000,2281,0,Pink
2.07,49.7,720,50.84550666,-0.128464867,1,3.8,71.8,3510.647555,79,66,2,391000,2281,0,Pink
0.12,2.8,720,50.84550666,-0.128464867,1,3.8,11.2,3510.647555,95,122,2,391000,2281,0,Pink
1.07,25.8,720,50.8429148,-0.129873,1,3.8,11.2,3510.468779,68,89,2,420000,2281,0,Pink
1.05,25.1,720,50.8429148,-0.129873,1,3.8,69.6,3510.468779,63,81,2,420000,2281,0,Pink
2.08,50.0,720,50.84155641,-0.129647,1,3.8,71.8,3510.37496,79,66,2,370000,2281,0,Pink
0.1,2.5,720,50.84155641,-0.129647,1,3.8,69.6,3510.37496,10,30,2,370000,2281,0,Pink
1.96,47.0,700,50.84056,-0.130055,1,3.8,38.9,3510.306215,86,62,1,477500,2281,0,Pink
1.1,26.5,720,50.84196994,-0.13168867,1,3.8,51.7,3510.403774,49,72,2,440000,2281,0,Pink
1.08,26.0,720,50.84196994,-0.13168867,1,3.8,41.8,3510.403774,71,64,2,440000,2281,0,Pink
0.92,22.1,720,50.84196994,-0.13168867,1,3.8,103.1,3510.403774,98,59,2,390000,2281,0,Pink
2.15,51.7,720,50.84196994,-0.13168867,1,3.8,36.2,3510.403774,36,86,2,390000,2281,0,Pink
1.67,40.1,720,50.84196994,-0.13168867,1,3.8,103.1,3510.403774,51,58,2,427000,2281,0,Pink
1.16,27.9,720,50.84196994,-0.13168867,1,3.8,11.2,3510.403774,68,106,2,427000,2281,0,Pink
1.24,29.9,700,50.84362219,-0.132091424,1,3.8,25.3,3510.517905,53,49,1,392500,2281,0,Pink
6.99,167.8,700,50.8456252,-0.131372193,1,3.8,36.3,3510.65611,38,16,4,370000,2281,0,Pink
0.83,19.9,700,50.8456252,-0.131372193,1,3.8,22.1,3510.65611,65,67,4,370000,2281,0,Pink
7.06,169.4,700,50.8456252,-0.131372193,1,3.8,11.1,3510.65611,86,101,4,370000,2281,0,Pink
0.85,20.4,700,50.8456252,-0.131372193,1,3.8,7.2,3510.65611,86,87,4,370000,2281,0,Pink
2.13,51.1,720,50.84742753,-0.13035,1,3.8,51.7,3510.780421,60,76,3,388000,2281,0,Pink
0.89,21.3,720,50.84742753,-0.13035,1,3.8,51.7,3510.780421,67,76,3,388000,2281,0,Pink
2.06,49.4,720,50.84742753,-0.13035,1,3.8,36.2,3510.780421,58,36,3,388000,2281,0,Pink
2.22,53.3,720,50.84736119,-0.131388064,1,3.8,71.8,3510.775974,55,84,2,495000,2281,0,Pink
1.07,25.7,720,50.84736119,-0.131388064,1,3.8,41.8,3510.775974,83,77,2,495000,2281,0,Pink
2.92,70.2,720,50.844889,-0.132012421,1,3.8,121.1,3510.605362,169,64,1,462000,2281,0,Pink
2.1,50.3,700,50.844889,-0.132012421,1,3.8,18.3,3510.605362,53,29,2,484000,2281,0,Pink
1.88,45.2,700,50.844889,-0.132012421,1,3.8,22.9,3510.605362,54,64,2,484000,2281,0,Pink
2.37,56.8,700,50.84497739,-0.132477656,1,3.8,33.7,3510.611525,76,85,4,415000,2281,0,Pink
3.77,90.5,700,50.84497739,-0.132477656,1,3.8,33.7,3510.611525,72,98,4,415000,2281,0,Pink
2.09,50.2,700,50.84497739,-0.132477656,1,3.8,18.3,3510.611525,45,63,4,415000,2281,0,Pink
0.99,23.8,700,50.84497739,-0.132477656,1,3.8,51.7,3510.611525,72,63,4,415000,2281,0,Pink
0.89,21.3,700,50.84497739,-0.132477656,1,3.8,22.9,3510.611525,55,64,4,580000,2281,3,Dark Purple
1.02,24.5,700,50.84497739,-0.132477656,1,3.8,22.1,3510.611525,75,64,4,580000,2281,3,Dark Purple
1.95,46.9,700,50.84497739,-0.132477656,1,3.8,38.9,3510.611525,86,62,4,580000,2281,3,Dark Purple
1.0,23.9,700,50.84497739,-0.132477656,1,3.8,3.3,3510.611525,60,76,4,580000,2281,3,Dark Purple
1.03,24.6,720,50.84949048,-0.130692105,1,3.8,103.1,3510.922901,106,71,2,375000,2281,0,Pink
1.05,25.2,720,50.84949048,-0.130692105,1,3.8,36.2,3510.922901,63,89,2,375000,2281,0,Pink
0.99,23.8,700,50.84464663,-0.133726691,1,3.8,68.3,3510.588851,60,81,4,840000,2281,1,Mauve
1.06,25.4,700,50.84464663,-0.133726691,1,3.8,68.3,3510.588851,69,83,4,840000,2281,1,Mauve
1.95,46.8,700,50.84464663,-0.133726691,1,3.8,38.9,3510.588851,86,62,4,840000,2281,1,Mauve
1.02,24.4,700,50.84464663,-0.133726691,1,3.8,11.1,3510.588851,51,101,4,840000,2281,1,Mauve
0.63,15.2,600,50.84464663,-0.133726691,1,3.85,111.0,3510.588851,17,75,3,567500,2281,3,Dark Purple
0.54,13.0,600,50.84464663,-0.133726691,1,3.85,111.0,3510.588851,47,116,3,567500,2281,3,Dark Purple
6.85,164.3,600,50.84464663,-0.133726691,1,3.85,22.1,3510.588851,75,71,3,567500,2281,3,Dark Purple
1.07,25.6,700,50.84482488,-0.134188342,1,3.8,18.3,3510.601219,11,29,3,700000,2281,3,Dark Purple
2.09,50.3,700,50.84482488,-0.134188342,1,3.8,18.3,3510.601219,47,92,3,700000,2281,3,Dark Purple
2.34,56.1,700,50.84482488,-0.134188342,1,3.8,51.7,3510.601219,74,93,3,700000,2281,3,Dark Purple
2.04,49.1,700,50.84634163,-0.134553994,1,3.8,33.4,3510.705991,97,93,3,695000,2281,3,Dark Purple
1.13,27.0,700,50.84634163,-0.134553994,1,3.8,33.4,3510.705991,45,62,3,695000,2281,3,Dark Purple
1.19,28.5,700,50.84634163,-0.134553994,1,3.8,55.9,3510.705991,75,84,3,695000,2281,3,Dark Purple
2.92,70.0,720,50.86224029,-0.126587056,1,3.8,121.1,3511.802693,73,62,1,372500,2281,0,Pink
1.05,25.2,700,50.85584469,-0.140000248,1,3.8,36.3,3511.362862,65,110,3,975000,2281,1,Mauve
1.03,24.8,700,50.85584469,-0.140000248,1,3.8,36.3,3511.362862,40,16,3,975000,2281,1,Mauve
1.1,26.3,700,50.85584469,-0.140000248,1,3.8,38.9,3511.362862,66,80,3,975000,2281,1,Mauve
0.99,23.8,700,50.85447857,-0.136673117,1,3.8,51.7,3511.268087,72,63,4,715000,2281,3,Dark Purple
0.88,21.2,700,50.85447857,-0.136673117,1,3.8,22.9,3511.268087,46,61,4,715000,2281,3,Dark Purple
2.01,48.2,700,50.85447857,-0.136673117,1,3.8,22.1,3511.268087,72,44,4,715000,2281,3,Dark Purple
0.9,21.6,700,50.85447857,-0.136673117,1,3.8,68.3,3511.268087,65,63,4,715000,2281,3,Dark Purple
1.84,44.2,610,50.85561118,-0.137764637,1,3.75,27.9,3511.346435,97,109,4,535000,2281,3,Dark Purple
1.84,44.2,610,50.85561118,-0.137764637,1,3.75,27.9,3511.346435,97,109,4,535000,2281,3,Dark Purple
0.94,22.6,610,50.85561118,-0.137764637,1,3.75,27.6,3511.346435,52,77,4,535000,2281,3,Dark Purple
1.01,24.3,600,50.85642075,-0.137775015,1,3.85,61.4,3511.402333,19,22,3,330000,2281,2,Purple
0.82,19.6,600,50.85642075,-0.137775015,1,3.85,41.8,3511.402333,83,77,3,330000,2281,2,Purple
2.09,50.3,700,50.86040788,-0.122809662,1,3.8,18.3,3511.675712,53,29,2,415000,2281,0,Pink
0.9,21.6,700,50.86040788,-0.122809662,1,3.8,68.3,3511.675712,65,63,2,415000,2281,0,Pink
0.98,23.4,720,50.85780453,-0.140519047,1,3.8,51.7,3511.498251,28,25,2,325000,2281,2,Purple
2.02,48.6,720,50.85780453,-0.140519047,1,3.8,38.9,3511.498251,92,87,2,325000,2281,2,Purple
2.85,68.3,640,50.85863395,-0.141210722,1,3.75,25.1,3511.555613,169,64,2,432000,2281,0,Pink
1.03,24.7,640,50.85863395,-0.141210722,1,3.75,67.1,3511.555613,156,130,2,432000,2281,0,Pink
2.11,50.6,640,50.85863395,-0.141210722,1,3.75,71.8,3511.555613,55,84,2,432000,2281,0,Pink
6.13,147.1,720,50.8649856,-0.143615592,1,3.8,71.8,3511.994498,90,47,4,665000,2281,3,Dark Purple
6.13,147.1,720,50.8649856,-0.143615592,1,3.8,71.8,3511.994498,90,47,4,665000,2281,3,Dark Purple
0.12,2.9,720,50.8649856,-0.143615592,1,3.8,68.3,3511.994498,88,69,4,665000,2281,3,Dark Purple
0.12,2.9,720,50.8649856,-0.143615592,1,3.8,68.3,3511.994498,88,69,4,665000,2281,3,Dark Purple
2.07,49.6,640,50.86809061,-0.135860391,1,3.8,51.7,3512.207821,93,92,4,350000,2281,0,Pink
0.9,21.6,640,50.86809061,-0.135860391,1,3.8,22.9,3512.207821,39,37,4,350000,2281,0,Pink
7.03,168.8,640,50.86809061,-0.135860391,1,3.8,71.8,3512.207821,106,47,4,350000,2281,0,Pink
1.9,45.6,640,50.86809061,-0.135860391,1,3.8,68.3,3512.207821,75,69,4,350000,2281,0,Pink
1.05,25.2,702,50.8630296,-0.134314355,1,3.8,68.3,3511.858179,61,43,3,325000,2281,2,Purple
1.15,27.6,702,50.8630296,-0.134314355,1,3.8,71.8,3511.858179,70,95,3,325000,2281,2,Purple
1.08,25.9,702,50.8630296,-0.134314355,1,3.8,6.2,3511.858179,68,106,3,325000,2281,2,Purple
0.93,22.3,600,50.85972185,-0.105402122,1,3.85,67.1,3511.626397,59,91,2,460000,2281,0,Pink
1.09,26.2,730,50.86095933,-0.109060752,1,3.8,41.8,3511.712224,72,110,3,340000,2281,0,Pink
0.78,18.8,730,50.86095933,-0.109060752,1,3.8,103.1,3511.712224,26,26,3,340000,2281,0,Pink
0.09,2.1,730,50.86095933,-0.109060752,1,3.8,2.3,3511.712224,51,32,3,340000,2281,0,Pink
0.23,5.4,730,50.86089595,-0.109589083,1,3.8,18.3,3511.707904,39,36,2,313000,2281,2,Purple
1.32,31.8,730,50.86089595,-0.109589083,1,3.8,71.8,3511.707904,69,118,2,313000,2281,2,Purple
1.18,28.4,702,50.86611144,-0.115105348,1,3.8,22.9,3512.068615,58,65,3,300000,2281,2,Purple
1.6,38.5,702,50.86611144,-0.115105348,1,3.8,67.1,3512.068615,60,98,3,300000,2281,2,Purple
0.18,4.4,702,50.86611144,-0.115105348,1,3.8,68.3,3512.068615,78,64,3,300000,2281,2,Purple
3.16,75.8,730,50.86353365,-0.114754565,1,3.8,51.7,3511.890592,63,72,2,335000,2281,2,Purple
1.93,46.3,730,50.86353365,-0.114754565,1,3.8,71.8,3511.890592,55,84,2,335000,2281,2,Purple
0.95,22.9,600,50.86589929,-0.113664341,1,4.0,4.5,3512.053806,68,115,2,280000,2281,2,Purple
1.24,29.8,700,50.86275915,-0.114132124,1,3.8,25.3,3511.837047,53,49,1,350000,2281,0,Pink
0.77,18.6,702,50.85475657,-0.107564047,1,3.8,160.3,3511.283795,64,75,4,331000,2281,2,Purple
0.14,3.3,702,50.85475657,-0.107564047,1,3.8,189.9,3511.283795,63,75,4,331000,2281,2,Purple
7.19,172.5,702,50.85475657,-0.107564047,1,3.8,71.8,3511.283795,90,116,4,331000,2281,2,Purple
2.18,52.2,702,50.85475657,-0.107564047,1,3.8,71.8,3511.283795,70,26,4,331000,2281,2,Purple
1.9,45.6,730,50.85537442,-0.106288715,1,3.8,103.1,3511.326321,72,44,3,265000,2281,2,Purple
1.09,26.2,730,50.85537442,-0.106288715,1,3.8,2.3,3511.326321,72,63,3,265000,2281,2,Purple
1.04,24.9,902,50.79448562,-0.018418445,1,3.8,33.3,3507.116866,80,79,8,295000,1786,2,Purple
1.09,26.1,902,50.79448562,-0.018418445,1,3.8,33.3,3507.116866,69,94,8,295000,1786,2,Purple
0.91,21.9,902,50.79448562,-0.018418445,1,3.8,33.3,3507.116866,57,51,8,295000,1786,2,Purple
4.79,115.0,902,50.79448562,-0.018418445,1,3.8,71.8,3507.116866,83,68,8,295000,1786,2,Purple
5.2,124.8,902,50.79448562,-0.018418445,1,3.8,67.1,3507.116866,33,107,8,295000,1786,2,Purple
1.89,45.5,902,50.79448562,-0.018418445,1,3.8,22.1,3507.116866,51,58,8,295000,1786,2,Purple
1.09,26.1,902,50.79448562,-0.018418445,1,3.8,82.1,3507.116866,23,23,8,295000,1786,2,Purple
1.95,46.7,902,50.79448562,-0.018418445,1,3.8,36.3,3507.116866,36,86,8,295000,1786,2,Purple
7.22,173.4,900,50.796092,-0.018677,1,3.8,71.8,3507.227783,90,116,3,290000,1786,2,Purple
0.9,21.5,900,50.796092,-0.018677,1,3.8,41.8,3507.227783,75,128,3,290000,1786,2,Purple
0.79,19.0,900,50.796092,-0.018677,1,3.8,36.2,3507.227783,51,98,3,290000,1786,2,Purple
2.1,50.3,700,50.79621,-0.019765,1,3.8,68.3,3507.235951,88,83,4,460000,1786,0,Pink
4.32,103.8,700,50.79621,-0.019765,1,3.8,71.8,3507.235951,70,66,4,460000,1786,0,Pink
0.99,23.7,700,50.79621,-0.019765,1,3.8,68.3,3507.235951,91,69,4,460000,1786,0,Pink
1.05,25.2,700,50.79621,-0.019765,1,3.8,5.2,3507.235951,86,87,4,460000,1786,0,Pink
19.08,457.9,902,50.79753371,-0.018374662,1,3.8,36.3,3507.327321,65,89,5,325000,1786,2,Purple
0.96,22.9,902,50.79753371,-0.018374662,1,3.8,68.3,3507.327321,92,76,5,325000,1786,2,Purple
1.85,44.3,902,50.79753371,-0.018374662,1,3.8,38.9,3507.327321,53,80,5,325000,1786,2,Purple
1.78,42.8,902,50.79753371,-0.018374662,1,3.8,6.2,3507.327321,66,71,5,325000,1786,2,Purple
0.8,19.1,902,50.79753371,-0.018374662,1,3.8,3.3,3507.327321,60,76,5,325000,1786,2,Purple
0.84,20.3,902,50.79753371,-0.018374662,1,3.8,3.3,3507.327321,62,91,4,490000,1786,0,Pink
0.81,19.4,902,50.79753371,-0.018374662,1,3.8,6.2,3507.327321,86,87,4,490000,1786,0,Pink
1.93,46.2,902,50.79753371,-0.018374662,1,3.8,6.6,3507.327321,61,70,4,490000,1786,0,Pink
2.08,49.8,902,50.79753371,-0.018374662,1,3.8,0.5,3507.327321,59,127,4,490000,1786,0,Pink
